GSM155218.CEL.gz,GSM155220.CEL.gz,GSM155222.CEL.gz,GSM155224.CEL.gz,GSM155226.CEL.gz,GSM154936.CEL.gz,GSM155180.CEL.gz,GSM155182.CEL.gz,GSM155184.CEL.gz,GSM155186.CEL.gz
1007_s_at,9.05671054487792,8.92640837245565,8.69404956441381,8.16540826704494,8.69796063404741,8.42487027576089,8.35011938178859,8.15353880590742,8.54878101895427,8.55610153216675
1053_at,8.13558034117972,7.68315447315082,7.75715398366275,8.18977135494372,7.91237199393157,8.314894921475,8.60244668134099,8.30066166518457,8.01417584588642,7.75076844392125
117_at,7.21246307608556,7.26868086998481,7.26545034007872,7.52280580686429,7.3779248133316,7.41401836771648,6.46834624592583,7.30434935719713,7.17679433018917,6.44798370258938
121_at,10.5233362879494,10.0986879896602,10.1386450866041,10.3870551853942,10.6406526473342,10.0050301877005,10.3960783601864,10.1688875608754,10.9527849322641,10.156316041739
1255_g_at,5.6966746508994,5.60202967094444,6.2858358091098,6.53433405019647,6.13562417852962,6.14097294534808,6.49015434931012,5.15322516556059,6.88486357339203,5.36834350724079
1294_at,9.7481702594706,10.3056179563834,9.46660983657231,9.77556070244487,9.75800474385464,9.95719905344991,9.47188049203203,9.71002805908758,9.45698264218449,10.0117278831313
1316_at,7.98045783811028,7.74380272462724,7.9067391004041,7.91512228922913,7.6669771037635,7.67259124846385,7.88228946391476,7.31496700641881,7.64191901348842,6.87868724025043
1320_at,4.21766795645491,6.14187427943863,4.54691978762186,5.28593371584459,4.15935650920301,4.22568736526219,4.09204090601133,3.8690278442691,4.64013706553763,5.21948753473455
1405_i_at,11.9994623364073,12.5305754617449,12.0981691832139,10.8910702828757,11.8888652903806,11.2447496830138,11.3142601025285,11.3920576279683,10.0690281649983,11.218626445548
1431_at,6.95241254267324,6.62755681291334,5.35298421342077,8.06621164026658,6.6854623434447,5.97215254237403,6.61237698538437,6.25536858172959,6.44005334554923,5.79244968235976
1438_at,6.12225430778914,4.74095367730278,6.21108253486459,5.50200108489001,6.25893372857682,4.72328513151478,6.33416385641657,5.82312958882375,7.65586079212074,5.2622015971186
1487_at,8.93628517420076,8.98689881622508,8.62403452865725,8.77582958631672,8.85309506677067,8.96405878996955,8.41937214576236,8.53399891909531,8.99716786207246,8.71243402435221
1494_f_at,8.66353839438415,8.58658650110635,8.54341718694457,8.20249711540924,8.50163068981647,7.85022067705459,8.47888552871688,8.05820272393438,8.64998206524955,8.08959870207248
1598_g_at,9.51096730913032,9.0624021043249,9.30128781710188,9.45603302186992,9.24816947534335,9.27597404853751,9.25092626393362,8.99217539036106,9.44605777922985,9.04646812247124
160020_at,9.49222302245179,8.66595366252189,9.1437725584964,9.09790095407104,9.41822368178416,9.13489411295766,8.98515490157697,8.79332444137998,9.44152067991048,8.45919633066277
1729_at,10.6863508691336,11.1591485641539,10.6899953794992,10.5295877255811,10.5074481462987,11.2257719718961,10.9528574954554,11.2473649692595,10.6426906385078,11.3534094935353
177_at,7.2437821163631,5.14840767087084,6.72761488408436,8.46548686783525,7.36921345067011,7.25811349318524,7.46679131228207,6.33921560572133,6.85330145251838,5.93920720381117
1773_at,6.36515743690797,7.78676636638646,7.42332380008671,7.29821447646844,7.30309552707366,6.88742747648187,7.18320267541395,7.07448216115549,7.34511533035814,7.16225847210799
179_at,10.0945921361605,9.64768221935389,9.7105783344897,9.22533123101048,9.8949429763489,9.419213203415,9.55171405565839,9.14131595929959,9.91557255707278,9.63530420741995
1861_at,8.0364146170183,7.91296148682632,8.05424002604893,8.49907138625201,8.50934215591629,8.41121644215594,7.94581790252931,8.13001528401375,8.04467374644028,7.82394897541262
200000_s_at,10.8153621280909,10.7844370362304,10.4670269158011,10.139328875845,10.4729724051686,10.9821233217448,10.5779441479293,10.7175545043669,10.6847870338648,10.6896090301481
200001_at,12.0253987833287,12.2990402069942,11.7006095092714,11.4844773325718,11.5297714260579,12.0567418052154,11.4862273395235,12.0623711278613,11.2073804284549,11.9770951252016
200002_at,13.7008724390575,14.0180822942023,14.0702449805463,13.8663922647508,13.9611513705289,13.6499175665912,13.6040955113721,14.1965665992434,14.1104688699127,13.711398641821
200003_s_at,14.5043790615961,14.8260115645865,14.6990787652108,14.5089796497481,14.6336519564566,14.3296602538754,14.3019760014755,14.8518551197874,15.0947320955992,14.3657762880119
200004_at,12.8616412659871,13.0845322102735,12.9655394247925,12.8898704367537,13.0211788159167,12.9940022983349,12.7114061641003,12.9886389647561,13.5660457897843,13.0404965351499
200005_at,12.1955799220558,12.5357870156984,12.3128756036727,11.7417758947423,12.1140491486168,12.0970386680306,12.0616489526422,12.4976247054236,11.4697318423219,12.1151760028855
200006_at,12.3222194269782,12.8030318000115,12.7105165099115,12.6574518906908,12.7022112160203,12.697224327249,12.7594512161796,13.0369713484972,12.0886143209425,12.7405001616872
200007_at,12.7933444302329,12.6896503322317,12.9398177564813,12.552795447748,12.7416594068829,12.7318780466949,12.8203460400935,12.8228584546068,12.6669868879988,12.6969337746627
200008_s_at,11.0292310049972,10.4872865327088,11.1397324662495,10.9024694748952,11.082390418027,10.9755416514799,11.0377129816726,11.6425325579665,10.5890281350338,10.8940749739838
200009_at,12.1120426863984,12.319985666057,12.4178549537072,11.9409923176249,12.2363630626831,12.3088562235084,12.1519812204605,12.6895170430965,12.7453631818157,12.2775394220447
200010_at,13.8983005729811,14.0414206807096,14.1581276193266,13.9338512167409,14.1740277064574,13.6846778850659,13.8501274577158,14.1222140399671,14.258692650394,13.849432250724
200011_s_at,10.7198536090056,10.6167776568968,10.4572107034162,9.98127569791705,10.3980014236996,10.8569968045229,10.3288824745709,10.2479122236454,10.0128790791592,10.7831443972485
200012_x_at,13.9122291501781,14.0857241512214,14.3604809227441,14.1043352796666,14.2236937032232,13.703161206063,13.7760053784106,14.1302826510987,14.7927102374902,13.7876884157806
200013_at,13.9829853979011,14.1400066329983,14.1702615472067,14.0785415388621,14.2394249228172,13.7005261229406,13.8729957753589,14.3502013515151,14.2175807178552,13.8074079788195
200014_s_at,11.6270617614943,11.7283028104301,11.867108571044,11.6485566605964,11.755937104671,11.61843128568,11.9283612236095,11.8433672802126,11.9845420495341,11.72420021045
200015_s_at,11.5406888091092,11.7862710130435,10.9921217194893,11.214387971837,11.4497019610213,11.579695683228,11.8907566799339,11.4209100527368,11.4580356658383,11.5092805934366
200016_x_at,14.1099514540728,13.9737257540706,14.2715027988163,14.0912134806971,14.2551706241658,13.8368333446406,14.0581208370932,14.1568454713435,14.838568885169,14.0691008952025
200017_at,14.3914642655814,14.3371496859068,14.4009136084413,14.2316162504381,14.3838230866362,14.114189391222,14.1538027638296,14.3278194608273,14.0928988406545,14.0542061940053
200018_at,14.1982530010563,14.3294201203462,14.3736039404556,14.1507948801951,14.4129509373554,13.8470873561056,13.96807561535,14.457055751393,14.7227449328503,13.9812888441498
200019_s_at,14.3312082824087,14.6007335621189,14.4072862193243,14.2534427520968,14.3135056869213,14.0798305144916,14.0608144062723,14.5996902293654,13.6978145952355,14.224605227999
200020_at,9.82899264499843,10.4963896851477,10.0598838582098,9.72299361928513,9.80402563685453,10.5704016222409,10.4195715342612,9.82203191214754,10.819869554488,10.7750330631833
200021_at,13.8384299435355,14.2966549788674,14.1611177822276,13.8748441674755,14.2230977033576,13.8107463081082,13.8285625037666,14.3071439662913,14.9849059494299,14.0362145787511
200022_at,14.312771878335,14.4824628906386,14.2649811155518,13.9937482818467,14.2509276147737,13.9243827922533,13.9994460252529,14.4833431843986,14.5380078941928,14.0537367387771
200023_s_at,13.0193946619196,13.2152504087964,13.0228034910458,13.0439399866313,12.9856625933152,12.7218053228201,12.6633924678426,13.2579390598075,12.5105694655937,12.5932197399887
200024_at,13.4543697282666,13.8667538296832,13.9534029149987,13.8548794153206,13.9233493690321,13.4940871924083,13.4029161439571,14.1213017006913,14.2798785000255,13.4482623959455
