GSM155218.CEL.gz,GSM155220.CEL.gz,GSM155222.CEL.gz,GSM155224.CEL.gz,GSM155226.CEL.gz,GSM155189.CEL.gz,GSM155192.CEL.gz,GSM155200.CEL.gz,GSM155202.CEL.gz,GSM155204.CEL.gz
1007_s_at,9.05671054487792,8.92640837245565,8.69404956441381,8.16540826704494,8.69796063404741,8.67955398658893,8.50193137506073,8.55254060432157,8.51195086941561,8.42537743286268
1053_at,8.13558034117972,7.68315447315082,7.75715398366275,8.18977135494372,7.91237199393157,7.50485986646792,8.29021226079841,8.20037486275276,8.54801275691363,7.71931747446606
117_at,7.21246307608556,7.26868086998481,7.26545034007872,7.52280580686429,7.3779248133316,6.99908612129393,7.49316922850345,7.58770140196903,7.70629010473082,6.47058783777917
121_at,10.5233362879494,10.0986879896602,10.1386450866041,10.3870551853942,10.6406526473342,10.4942908864417,10.3990974910443,10.4112982210169,10.3963754733416,10.1553587635495
1255_g_at,5.6966746508994,5.60202967094444,6.2858358091098,6.53433405019647,6.13562417852962,6.1020687233804,6.20120484839594,7.00842385111897,5.7139843632149,5.59415606513272
1294_at,9.7481702594706,10.3056179563834,9.46660983657231,9.77556070244487,9.75800474385464,9.57515019386738,10.2383554706772,9.96203216372262,9.71203178156963,9.61837912692162
1316_at,7.98045783811028,7.74380272462724,7.9067391004041,7.91512228922913,7.6669771037635,7.64716527676612,7.29160099081708,7.96428291026269,7.64752234392472,7.19575701651363
1320_at,4.21766795645491,6.14187427943863,4.54691978762186,5.28593371584459,4.15935650920301,4.63206071809578,3.80470672765328,4.68391956157364,4.67481793158351,4.33538516591465
1405_i_at,11.9994623364073,12.5305754617449,12.0981691832139,10.8910702828757,11.8888652903806,11.7565760741388,11.9000417032959,12.3351863416676,10.6573637890576,11.6503934385441
1431_at,6.95241254267324,6.62755681291334,5.35298421342077,8.06621164026658,6.6854623434447,6.44711911084608,6.9661949993897,7.04058552047775,7.54196322301641,6.4211594379957
1438_at,6.12225430778914,4.74095367730278,6.21108253486459,5.50200108489001,6.25893372857682,5.32355210831737,7.31090076725845,6.74840666835915,4.52467283360612,6.38092692174056
1487_at,8.93628517420076,8.98689881622508,8.62403452865725,8.77582958631672,8.85309506677067,8.31069137071224,8.51270712836589,8.96024260531839,8.21895872196317,8.82600751357234
1494_f_at,8.66353839438415,8.58658650110635,8.54341718694457,8.20249711540924,8.50163068981647,8.84021098853047,7.93625886883702,8.96336783521223,7.51557832859407,8.2258740892393
1598_g_at,9.51096730913032,9.0624021043249,9.30128781710188,9.45603302186992,9.24816947534335,9.34278706387418,9.18140944850366,9.74696961993744,9.07258213478442,9.38151498172564
160020_at,9.49222302245179,8.66595366252189,9.1437725584964,9.09790095407104,9.41822368178416,8.88344981677455,8.85927689105983,9.47308171943886,8.78400742021109,8.79535626907516
1729_at,10.6863508691336,11.1591485641539,10.6899953794992,10.5295877255811,10.5074481462987,11.3642717219235,11.2370534583814,10.8636066117459,10.6654209556118,11.3071289636006
177_at,7.2437821163631,5.14840767087084,6.72761488408436,8.46548686783525,7.36921345067011,4.83916869276477,6.97943695426476,6.62351618937775,7.91345415282868,6.22474636971162
1773_at,6.36515743690797,7.78676636638646,7.42332380008671,7.29821447646844,7.30309552707366,7.46753999467032,6.15341765974086,7.45198047461886,6.04514399286061,7.18610748372535
179_at,10.0945921361605,9.64768221935389,9.7105783344897,9.22533123101048,9.8949429763489,9.75991657858592,9.80884313291824,9.57580728082621,9.58916272323979,9.56291710295839
1861_at,8.0364146170183,7.91296148682632,8.05424002604893,8.49907138625201,8.50934215591629,7.88382785339492,8.18437269624099,7.97617599754308,7.44187518510567,8.09867149836848
200000_s_at,10.8153621280909,10.7844370362304,10.4670269158011,10.139328875845,10.4729724051686,9.84481754846177,10.5628102316499,10.2652839407776,9.93004332635851,10.3023271351656
200001_at,12.0253987833287,12.2990402069942,11.7006095092714,11.4844773325718,11.5297714260579,11.8307757253988,12.0826467731819,11.5173670764577,11.4600320768086,11.7511585344777
200002_at,13.7008724390575,14.0180822942023,14.0702449805463,13.8663922647508,13.9611513705289,13.4928388951758,13.8218308228176,13.8321520360519,13.814017376909,14.1178738937832
200003_s_at,14.5043790615961,14.8260115645865,14.6990787652108,14.5089796497481,14.6336519564566,14.64236609234,14.8365269187451,14.7330777310736,14.4744359860036,14.9089340124596
200004_at,12.8616412659871,13.0845322102735,12.9655394247925,12.8898704367537,13.0211788159167,13.2281021745885,12.8789508968642,12.9404114692211,13.0469340020557,13.145639226713
200005_at,12.1955799220558,12.5357870156984,12.3128756036727,11.7417758947423,12.1140491486168,11.4458934721694,12.3164911926204,11.7460528880976,11.4625641568068,11.9464509504266
200006_at,12.3222194269782,12.8030318000115,12.7105165099115,12.6574518906908,12.7022112160203,12.4175630478368,12.5562410343656,12.3930278999134,12.4731347986322,12.757482443854
200007_at,12.7933444302329,12.6896503322317,12.9398177564813,12.552795447748,12.7416594068829,12.9751393229636,13.0245445238004,12.919171300903,12.7588862092756,12.8684177022541
200008_s_at,11.0292310049972,10.4872865327088,11.1397324662495,10.9024694748952,11.082390418027,10.8500889133068,11.0825984365619,10.8604666944811,11.104020650719,11.3713954303043
200009_at,12.1120426863984,12.319985666057,12.4178549537072,11.9409923176249,12.2363630626831,12.4738447564927,12.5495584650861,12.1923974795171,12.0981063620385,12.6502502418352
200010_at,13.8983005729811,14.0414206807096,14.1581276193266,13.9338512167409,14.1740277064574,13.776678615945,14.2259735598838,14.0313300905475,14.113567611736,14.1495249215052
200011_s_at,10.7198536090056,10.6167776568968,10.4572107034162,9.98127569791705,10.3980014236996,10.543051236333,10.6175312921839,10.2901872234821,10.3244865224519,10.4707515265311
200012_x_at,13.9122291501781,14.0857241512214,14.3604809227441,14.1043352796666,14.2236937032232,13.8556526400775,14.3290346238098,14.2549419156019,13.9352193369863,14.3644679113112
200013_at,13.9829853979011,14.1400066329983,14.1702615472067,14.0785415388621,14.2394249228172,13.5918039674843,14.1604969801431,13.8971979758945,13.9607616814554,14.1874835938936
200014_s_at,11.6270617614943,11.7283028104301,11.867108571044,11.6485566605964,11.755937104671,12.1185824528798,11.6626622776814,11.6944707046783,11.6036580035358,11.9824773264962
200015_s_at,11.5406888091092,11.7862710130435,10.9921217194893,11.214387971837,11.4497019610213,11.4924840293573,11.3277609438817,11.2825156622188,11.1988742636692,11.3669660737952
200016_x_at,14.1099514540728,13.9737257540706,14.2715027988163,14.0912134806971,14.2551706241658,14.2619008210238,14.1776192684474,14.2137854407776,14.1666665194269,14.3440570356004
