GSM155228.CEL.gz,GSM155230.CEL.gz,GSM155233.CEL.gz,GSM155235.CEL.gz,GSM155237.CEL.gz,GSM154936.CEL.gz,GSM155180.CEL.gz,GSM155182.CEL.gz,GSM155184.CEL.gz,GSM155186.CEL.gz
1007_s_at,8.51301556506944,8.76778143286318,8.81210791602673,8.87986379251015,8.68662802653895,8.42487027576089,8.35011938178859,8.15353880590742,8.54878101895427,8.55610153216675
1053_at,8.29247528068362,8.07165300527721,8.37003404260215,8.16144761282123,8.03710715996264,8.314894921475,8.60244668134099,8.30066166518457,8.01417584588642,7.75076844392125
117_at,8.45450281296743,7.61691689916073,7.86844203675436,7.21038780494798,7.09099438197658,7.41401836771648,6.46834624592583,7.30434935719713,7.17679433018917,6.44798370258938
121_at,10.4738577758852,10.4155384665434,10.5352086796813,10.4488213788596,9.94725856413395,10.0050301877005,10.3960783601864,10.1688875608754,10.9527849322641,10.156316041739
1255_g_at,5.15392332294257,4.76931065483126,5.70053783218258,6.76749003466894,6.3161703709574,6.14097294534808,6.49015434931012,5.15322516556059,6.88486357339203,5.36834350724079
1294_at,9.80753943468659,10.0073480764874,9.87629767518073,9.59808674986879,9.44296812698567,9.95719905344991,9.47188049203203,9.71002805908758,9.45698264218449,10.0117278831313
1316_at,7.80817849349921,7.09711303164088,8.0475566909312,7.76505174073968,6.48419627249676,7.67259124846385,7.88228946391476,7.31496700641881,7.64191901348842,6.87868724025043
1320_at,4.32495352460046,4.42343452994901,4.35603794123039,4.30092435900305,4.31735046323858,4.22568736526219,4.09204090601133,3.8690278442691,4.64013706553763,5.21948753473455
1405_i_at,12.0171288477053,11.7440999268753,10.8978021183245,12.6383814228634,10.6123865601727,11.2447496830138,11.3142601025285,11.3920576279683,10.0690281649983,11.218626445548
1431_at,6.68652655949804,6.78785979052912,6.31777527221406,6.8215497083433,6.5716795274604,5.97215254237403,6.61237698538437,6.25536858172959,6.44005334554923,5.79244968235976
1438_at,6.24247064393811,5.15868627399584,5.89532470641951,7.36927417361498,7.32110706990535,4.72328513151478,6.33416385641657,5.82312958882375,7.65586079212074,5.2622015971186
1487_at,8.72959148760298,8.91251719018595,8.30121859841775,8.04090995560638,8.87581597290973,8.96405878996955,8.41937214576236,8.53399891909531,8.99716786207246,8.71243402435221
1494_f_at,8.26092842270305,8.24974619550005,8.66658895791758,8.60240391648483,7.82921555711736,7.85022067705459,8.47888552871688,8.05820272393438,8.64998206524955,8.08959870207248
1598_g_at,9.2352694260281,9.43644783571802,9.44719428311892,9.63467226364946,8.9514818953368,9.27597404853751,9.25092626393362,8.99217539036106,9.44605777922985,9.04646812247124
160020_at,9.05656554498651,8.48579002733773,9.41722581905455,9.44223694458406,8.86186017386268,9.13489411295766,8.98515490157697,8.79332444137998,9.44152067991048,8.45919633066277
1729_at,10.9524543867152,10.5626946321517,10.6076715612206,10.0680150870434,10.2135801912984,11.2257719718961,10.9528574954554,11.2473649692595,10.6426906385078,11.3534094935353
177_at,7.80622850351213,6.47261890056529,7.58797018663641,6.81291953885635,6.33563154017381,7.25811349318524,7.46679131228207,6.33921560572133,6.85330145251838,5.93920720381117
1773_at,7.58909417307776,7.17197127597649,7.19177633136343,6.76664447883939,6.96875220747993,6.88742747648187,7.18320267541395,7.07448216115549,7.34511533035814,7.16225847210799
179_at,9.5388836765528,9.6775668060148,10.0133354718251,9.21030123061288,9.31698428506157,9.419213203415,9.55171405565839,9.14131595929959,9.91557255707278,9.63530420741995
1861_at,8.30127265206511,8.19666806621431,8.29898557841778,8.32740621873463,7.95874467028471,8.41121644215594,7.94581790252931,8.13001528401375,8.04467374644028,7.82394897541262
200000_s_at,10.7766008831764,10.6992254501298,10.8423853908013,9.92178374303678,10.6389080505693,10.9821233217448,10.5779441479293,10.7175545043669,10.6847870338648,10.6896090301481
200001_at,11.8966055783271,12.2596413688636,11.5505256122628,11.6196328376436,11.4301665583445,12.0567418052154,11.4862273395235,12.0623711278613,11.2073804284549,11.9770951252016
200002_at,13.8620443261719,13.8019688999802,13.9940768483531,14.1807237648248,14.3708836561312,13.6499175665912,13.6040955113721,14.1965665992434,14.1104688699127,13.711398641821
200003_s_at,14.5011184893712,14.5391630611554,14.7163179382133,14.7888670000099,14.8502443823303,14.3296602538754,14.3019760014755,14.8518551197874,15.0947320955992,14.3657762880119
200004_at,12.9512414488603,12.9281892236724,13.1061637598338,13.161700702394,13.2614478909382,12.9940022983349,12.7114061641003,12.9886389647561,13.5660457897843,13.0404965351499
200005_at,12.3356534337452,12.618684769942,12.2035073509607,12.2224210705991,12.4959043105187,12.0970386680306,12.0616489526422,12.4976247054236,11.4697318423219,12.1151760028855
200006_at,12.3417533588593,12.8283512442899,12.533059227584,12.6730999054491,12.4931218995014,12.697224327249,12.7594512161796,13.0369713484972,12.0886143209425,12.7405001616872
200007_at,12.4495364870445,12.7105595598672,12.8547868819786,12.8199914501555,13.0945543027755,12.7318780466949,12.8203460400935,12.8228584546068,12.6669868879988,12.6969337746627
200008_s_at,11.1807809474987,11.3563171945633,10.8888670613151,11.0069959847328,10.9792230267977,10.9755416514799,11.0377129816726,11.6425325579665,10.5890281350338,10.8940749739838
200009_at,12.2488178064058,12.4359869239662,12.326959551273,12.2369565784373,12.220314257905,12.3088562235084,12.1519812204605,12.6895170430965,12.7453631818157,12.2775394220447
200010_at,13.4888550753236,13.886494408598,14.2751024243713,14.342302663081,14.3599925280315,13.6846778850659,13.8501274577158,14.1222140399671,14.258692650394,13.849432250724
200011_s_at,10.6594221032731,10.6815221062456,10.0975740684182,10.2909299083253,10.3115573593402,10.8569968045229,10.3288824745709,10.2479122236454,10.0128790791592,10.7831443972485
200012_x_at,14.0831049998607,13.9464327280122,14.1671518581677,14.4663522389524,14.7708244359766,13.703161206063,13.7760053784106,14.1302826510987,14.7927102374902,13.7876884157806
200013_at,14.0291332172728,14.1189271391296,14.2053198423604,14.34566021471,14.4567800814313,13.7005261229406,13.8729957753589,14.3502013515151,14.2175807178552,13.8074079788195
200014_s_at,11.8303720557939,11.9680295041458,11.568712992703,11.9101156563381,11.6916427321192,11.61843128568,11.9283612236095,11.8433672802126,11.9845420495341,11.72420021045
200015_s_at,11.6348446937671,11.6739914101668,11.4731895756197,11.3256698687233,11.1300347989684,11.579695683228,11.8907566799339,11.4209100527368,11.4580356658383,11.5092805934366
200016_x_at,14.1761167321782,13.9109186743431,14.3768410953788,14.4765863173099,14.3989296126312,13.8368333446406,14.0581208370932,14.1568454713435,14.838568885169,14.0691008952025
200017_at,14.2683994339802,14.0150504718411,14.4805609339264,14.5916122720027,14.6875844723179,14.114189391222,14.1538027638296,14.3278194608273,14.0928988406545,14.0542061940053
200018_at,14.1852385190275,14.139909928407,14.429180062288,14.4250076883606,14.6878461700828,13.8470873561056,13.96807561535,14.457055751393,14.7227449328503,13.9812888441498
200019_s_at,14.3015207570178,14.3865481024936,14.5086578729503,14.5009233186774,14.6912509784588,14.0798305144916,14.0608144062723,14.5996902293654,13.6978145952355,14.224605227999
200020_at,10.0482748343145,10.3388501773424,10.0589866267824,9.84701208414101,10.2657947498227,10.5704016222409,10.4195715342612,9.82203191214754,10.819869554488,10.7750330631833
200021_at,13.8415234826802,13.9621014629411,14.0085112225968,14.2055462377602,14.3959323845663,13.8107463081082,13.8285625037666,14.3071439662913,14.9849059494299,14.0362145787511
200022_at,14.2728757138042,14.2413756089353,14.4688569912616,14.2572411065019,14.8076537455278,13.9243827922533,13.9994460252529,14.4833431843986,14.5380078941928,14.0537367387771
200023_s_at,13.2760711447656,13.1770839085844,12.9792564549008,13.2621217907845,13.3756488061786,12.7218053228201,12.6633924678426,13.2579390598075,12.5105694655937,12.5932197399887
200024_at,13.7464044589641,13.8828732484109,13.8110474464576,14.0527484900745,14.3194831542398,13.4940871924083,13.4029161439571,14.1213017006913,14.2798785000255,13.4482623959455
200025_s_at,14.3083833039923,14.094413173847,14.5121990456803,14.4138880256095,14.6314982176928,14.0173803168795,14.0573217076298,14.2441283771807,14.8171185006392,14.0300869303197
200026_at,14.2919019081499,14.0992932007865,14.4825920368847,14.6043713467457,14.8009766151873,13.9998578929021,14.1116381368448,14.4980426093831,14.9002331475547,14.0967403760676
200027_at,11.0093409970139,11.2377973611245,10.9344826188323,10.9339563472764,11.2720992768417,11.3876971898987,11.3839055243088,11.5262104093124,11.5432458525018,11.5443485198657
200028_s_at,11.3008590302583,11.3643144583143,11.6991180171992,11.3102765098147,11.0101573452614,11.2035105099991,11.3981599588187,11.4066216583001,11.760218961857,11.8003565013587
200029_at,14.172808594216,14.1216960262648,14.1418088415751,14.4127313952489,14.7076205493362,13.9227676627335,14.0023991886003,14.3538640876535,14.5464753831482,14.0170164625673
200030_s_at,12.7562942597492,12.9076510053396,12.7423924156538,12.7720770435462,12.846091559881,12.6330263695453,12.5512783206672,12.7829404162851,12.8964638798226,12.7741968570752
200031_s_at,14.5808566572491,14.5095530975111,14.9017859531854,14.8420330584144,14.977517719765,14.4876154117278,14.2529873108572,14.7811056612513,15.3064877176878,14.2657554751423
200032_s_at,14.4347850397365,14.2759393695565,14.9088774816845,14.8624577321788,14.9868712742182,14.1836739373591,14.2958993733506,14.6743052528156,15.470645205088,14.3745979296254
200033_at,13.4803781111461,13.2139061842936,13.7967580568105,13.984673986346,14.0210959412283,13.2999894306518,13.580045960446,13.5365135446265,14.1146854198818,13.4021430464008
200034_s_at,13.4816495982028,13.5806047659952,13.9924000078395,14.1684386990172,14.1980762847108,13.5365363543232,13.7714501990598,13.895925651347,14.4988489929519,13.327765154003
200035_at,9.98442081545114,10.3530247646584,10.1254582773613,9.37953417709718,10.0353516641758,10.3116552820039,9.66323979630731,9.7986987825393,9.19110994162938,9.4829172006134
200036_s_at,13.9169033091684,13.9057039463628,14.0015290180832,13.997079999219,14.2687480180682,13.5262837405601,13.5587353980752,14.1552415030411,13.5375168411976,13.5459848692318
200037_s_at,11.5884633053884,11.5711135308325,11.8963856159537,11.8453472513273,11.9594613854085,11.8122766360046,11.9270461594284,11.7150748452924,12.6063357920331,12.0151506617374
200038_s_at,13.9661293635667,13.9812751830086,14.4165334733668,14.557233909854,14.6160166225999,13.7701028528431,13.9260534157937,14.3614829447245,14.7458082704129,13.8734817748931
200039_s_at,10.2644740108577,10.5099650133277,9.80979310226003,9.8605947987618,9.85475970362596,10.7505455385436,10.6099694116823,10.6317309329143,10.014686471034,10.7447893889795
200040_at,11.7246708774589,11.9034833818886,11.4890884304966,12.1083950586636,12.0623126595491,11.8781827288948,11.9447536526152,12.107140301475,11.2049520276413,12.2551794352684
200041_s_at,11.8584638618961,12.2273036791632,12.1870297398071,11.6890866595827,12.2565671571834,12.267884194937,12.1715074481852,12.2162862391575,11.9834851249072,12.5291848101988
200042_at,10.0260451174647,10.5817406124868,9.98775307856465,10.4360311022581,10.8455079878565,10.2001906783965,10.4184454948611,10.7827015273002,10.6852892848894,10.4655426120641
200043_at,12.1876316581239,12.6086427867756,12.0940266483789,12.5099088989935,12.3382654377485,12.4913163392739,12.7339315961647,12.8011481018716,12.1905377782103,12.6094726055255
200044_at,11.1534514344265,11.2988731477211,11.0191331335142,11.3623151577892,11.2701863094696,11.1163324694215,11.1745992151104,11.1930422196424,11.3915895919373,11.2271776942795
200045_at,10.3348722782728,10.5781302791056,10.7126155780583,10.2881792210345,10.5276058467062,10.8448073281482,10.5534567044918,10.5022671228347,10.5447640560264,10.9743174142124
200046_at,11.6067973911418,11.6354776515479,11.6527085704152,11.5130691448735,11.6158568287556,11.6700747797035,11.7936321738265,12.2747540947544,11.2836491848985,11.7538174622098
200047_s_at,11.7818956604504,11.6800434738717,11.7658227637913,12.0487746271289,11.8349427873586,11.7126195628431,11.8696585830063,11.5827925877923,12.6247418796863,11.6952265536826
200048_s_at,12.2557809688055,12.2756071028613,11.7529945522657,12.1196958182599,12.368884044103,11.9995864719533,11.9771322156044,12.3619904805838,11.6279917801757,12.2499468252052
200049_at,9.65566701104988,9.52561752601754,10.0491207941976,9.95437146532096,10.0019443698132,9.63393263220962,9.69299675261518,9.41590150207427,10.4960595167549,9.7106958864788
200050_at,9.8163764073178,10.0901895912993,10.4484574930555,10.1829795108362,10.0457439683748,10.5204436037868,10.6465985427727,10.4256073597557,10.7627635057591,10.4678748345742
200051_at,9.49359141015324,9.36651617728853,9.56556037091521,9.48896756992249,9.40823219395918,9.20286720655399,9.13856153651525,9.15613093540409,8.63763291558374,9.09212754236428
200052_s_at,10.7870660582442,11.0106408982537,10.8109226688508,10.6480780670459,10.9166735896225,10.7710143104998,10.7345093680523,10.9514645715125,10.1231659559349,10.921627152747
200053_at,10.3038225922839,10.6764935222661,10.7114363580668,10.6179808664024,10.1205827134821,10.3211270010443,10.3422713222606,10.4121844731878,10.3302687960176,10.5634042916005
200054_at,9.28769589127761,8.80478523167564,9.50469336067813,8.97046134573803,8.53135476264947,9.36930304244904,8.92161015967361,8.93989887054177,9.36426073073504,9.15669306620117
200055_at,11.5511649563276,12.0561629517518,11.3011484048407,11.1929026466969,11.5993783038392,11.7279289923248,11.2297884279381,11.5530555220376,10.9002089655221,11.745577532776
200056_s_at,9.77384100918452,9.85504565732727,10.0206900154566,10.4365459017183,10.1518406397362,9.99554104513421,10.2235136368448,9.7312479445633,10.6144345362725,9.82002379413916
200057_s_at,12.6719691406422,12.7715789965148,12.6011221376671,12.6626757934184,13.0478147608607,12.5586323467906,12.5266481849518,12.7097152977078,13.2696698188885,12.6566604881965
200058_s_at,11.4403599308973,11.4185672782955,11.6169639210025,11.316422659107,11.4896801482725,11.5289248952782,11.2701856434559,11.3998754365138,10.7503632323084,11.3974293960186
200059_s_at,13.2105042979665,13.3403843404128,13.0069795040053,13.1983159399575,13.1329869296421,12.8812961518488,13.2812798092056,13.4171017331302,13.0692340708776,13.3265121599826
200060_s_at,11.6437504163341,11.5523427170994,11.6662665426619,11.3015500756549,11.6894208800217,11.6791050296346,11.4968068899246,11.2054552966365,11.5628942185188,11.9849911832711
200061_s_at,13.8595902553073,13.8997853533853,14.1552092551957,14.483355428853,14.5635481599425,13.7150263503995,13.8421106063033,14.1733730678362,14.9759866849682,13.8399839637994
200062_s_at,14.6304251126749,14.4882487254422,14.9867295964758,15.0176682441356,15.2139919321118,14.4228713325807,14.5155857966026,14.8575707714912,15.5400894515975,14.5566151240245
200063_s_at,13.5897248440157,13.4437494420928,13.9680033052212,14.0581013153281,14.1371709157748,13.5977056844159,13.6606703509102,13.7637183346015,14.3973516843435,13.4475161924732
200064_at,12.8969331875568,13.0121199935171,12.9550697444411,12.7386300401322,13.0920758787893,12.5792574979225,12.7714523149693,12.8372001384189,12.5047160284745,12.8655967043694
200065_s_at,12.4183339585257,12.7077942600492,12.2503793817583,12.497860305157,12.8371608029861,12.0472175131823,12.0921813426228,12.6711653100227,12.2042091227732,12.7062110613465
200066_at,11.0284048616995,10.8412124466802,10.9793867547096,11.000999644455,11.1184513249445,10.8941025086724,11.0331122559295,11.0269214305122,10.1753006336511,11.202037289428
